palavra,divisao_list,divisao,categoria,fonetica_list,fonetica,tonica_num,tonica,antepenultima,penultima,ultima
subsorteio,"['sub', 'sor', 'tei', 'o']",sub·sor·tei·o,nome masculino,"['sub', 'soh', 'tˈej', 'ʊ']",sub.soh.tˈej.ʊ,2,penultima,soh,tˈej,ʊ
substância,"['subs', 'tân', 'ci', 'a']",subs·tân·ci·a,nome feminino,"['subʃ', 'tˈɐ̃', 'sjɐ']",subʃ.tˈɐ̃.sjɐ,3,antepenultima,subʃ,tˈɐ̃,sjɐ
substanciado,"['subs', 'tan', 'ci', 'a', 'do']",subs·tan·ci·a·do,adjetivo,"['subʃ', 'tɐ̃', 'si', 'ˈa', 'dʊ']",subʃ.tɐ̃.si.ˈa.dʊ,2,penultima,si,ˈa,dʊ
substancial,"['subs', 'tan', 'ci', 'al']",subs·tan·ci·al,nome masculino,"['subʃ', 'tɐ̃', 'si', 'ˈaw']",subʃ.tɐ̃.si.ˈaw,1,ultima,tɐ̃,si,ˈaw
substancial,"['subs', 'tan', 'ci', 'al']",subs·tan·ci·al,adjetivo,"['subʃ', 'tɐ̃', 'si', 'ˈaw']",subʃ.tɐ̃.si.ˈaw,1,ultima,tɐ̃,si,ˈaw
substancialidade,"['subs', 'tan', 'ci', 'a', 'li', 'da', 'de']",subs·tan·ci·a·li·da·de,nome feminino,"['subʃ', 'tɐ̃', 'si', 'a', 'li', 'dˈa', 'dʒɪ']",subʃ.tɐ̃.si.a.li.dˈa.dʒɪ,2,penultima,li,dˈa,dʒɪ
substancializar,"['subs', 'tan', 'ci', 'a', 'li', 'zar']",subs·tan·ci·a·li·zar,verbo,"['subʃ', 'tɐ̃', 'si', 'a', 'li', 'zˈa']",subʃ.tɐ̃.si.a.li.zˈa,1,ultima,a,li,zˈa
substancialmente,"['subs', 'tan', 'ci', 'al', 'men', 'te']",subs·tan·ci·al·men·te,advérbio,"['subʃ', 'tɐ̃', 'si', 'aw', 'mˈẽ', 'tʃɪ']",subʃ.tɐ̃.si.aw.mˈẽ.tʃɪ,2,penultima,aw,mˈẽ,tʃɪ
substanciar,"['subs', 'tan', 'ci', 'ar']",subs·tan·ci·ar,verbo,"['subʃ', 'tɐ̃', 'si', 'ˈa']",subʃ.tɐ̃.si.ˈa,1,ultima,tɐ̃,si,ˈa
substanciosamente,"['subs', 'tan', 'ci', 'o', 'sa', 'men', 'te']",subs·tan·ci·o·sa·men·te,advérbio,"['subʃ', 'tɐ̃', 'sjɔ', 'zã', 'mˈẽ', 'tʃɪ']",subʃ.tɐ̃.sjɔ.zã.mˈẽ.tʃɪ,2,penultima,zã,mˈẽ,tʃɪ
substancioso,"['subs', 'tan', 'ci', 'o', 'so']",subs·tan·ci·o·so,adjetivo,"['subʃ', 'tɐ̃', 'sjˈo', 'zʊ']",subʃ.tɐ̃.sjˈo.zʊ,2,penultima,tɐ̃,sjˈo,zʊ
substantivação,"['subs', 'tan', 'ti', 'va', 'ção']",subs·tan·ti·va·ção,nome feminino,"['subʃ', 'tɐ̃', 'tʃi', 'va', 'sˈɐ̃w']",subʃ.tɐ̃.tʃi.va.sˈɐ̃w,1,ultima,tʃi,va,sˈɐ̃w
substantivamente,"['subs', 'tan', 'ti', 'va', 'men', 'te']",subs·tan·ti·va·men·te,advérbio,"['subʃ', 'tɐ̃', 'tʃi', 'vã', 'mˈẽ', 'tʃɪ']",subʃ.tɐ̃.tʃi.vã.mˈẽ.tʃɪ,2,penultima,vã,mˈẽ,tʃɪ
substantivar,"['subs', 'tan', 'ti', 'var']",subs·tan·ti·var,verbo,"['subʃ', 'tɐ̃', 'tʃi', 'vˈa']",subʃ.tɐ̃.tʃi.vˈa,1,ultima,tɐ̃,tʃi,vˈa
substantivo,"['subs', 'tan', 'ti', 'vo']",subs·tan·ti·vo,nome masculino,"['subʃ', 'tɐ̃', 'tʃˈi', 'vʊ']",subʃ.tɐ̃.tʃˈi.vʊ,2,penultima,tɐ̃,tʃˈi,vʊ
