palavra,categoria,divisao_silabica,tonica_silabica_num,divisao_fonetica,tonica_fonetica_num
lactente,adjetivo,"['lac', 'ten', 'te']",-2,"['la', 'ki', 'tˈẽ', 'tʃɪ']",-2
lactente,nome masculino,"['lac', 'ten', 'te']",-2,"['la', 'ki', 'tˈẽ', 'tʃɪ']",-2
lactente,nome feminino,"['lac', 'ten', 'te']",-2,"['la', 'ki', 'tˈẽ', 'tʃɪ']",-2
lácteo,adjetivo,"['lác', 'te', 'o']",-3,"['lˈa', 'ki', 'tʃjʊ']",-3
lacticínio,nome masculino,"['lac', 'ti', 'cí', 'ni', 'o']",-3,"['la', 'ki', 'tʃi', 'sˈĩ', 'njʊ']",-2
láctico,adjetivo,"['lác', 'ti', 'co']",-3,"['lˈa', 'ki', 'tʃi', 'kʊ']",-4
lactoalbumina,nome feminino,"['lac', 'to', 'al', 'bu', 'mi', 'na']",-2,"['la', 'kə', 'to', 'aw', 'bũ', 'mˈĩ', 'nɐ']",-2
lactose,nome feminino,"['lac', 'to', 'se']",-2,"['la', 'kə', 'tˈɔ', 'zɪ']",-2
lacuna,nome feminino,"['la', 'cu', 'na']",-2,"['la', 'kˈũ', 'nɐ']",-2
lacunar,adjetivo,"['la', 'cu', 'nar']",-1,"['la', 'kũ', 'nˈa']",-1
lacunar,nome masculino,"['la', 'cu', 'nar']",-1,"['la', 'kũ', 'nˈa']",-1
lacunar,nome feminino,"['la', 'cu', 'nar']",-1,"['la', 'kũ', 'nˈa']",-1
lacustre,adjetivo,"['la', 'cus', 'tre']",-2,"['la', 'kˈuʃ', 'tɾɪ']",-2
lada,nome feminino,"['la', 'da']",-2,"['lˈa', 'dɐ']",-2
ladainha,nome feminino,"['la', 'da', 'i', 'nha']",-2,"['la', 'da', 'ˈĩ', 'ɲɐ']",-2
ladear,verbo,"['la', 'de', 'ar']",-1,"['la', 'dʒi', 'ˈa']",-1
ladeira,nome feminino,"['la', 'dei', 'ra']",-2,"['la', 'dˈej', 'ɾɐ']",-2
ladeirar,verbo,"['la', 'dei', 'rar']",-1,"['la', 'dej', 'ɾˈa']",-1
ladeiro,nome masculino,"['la', 'dei', 'ro']",-2,"['la', 'dˈej', 'ɾʊ']",-2
ladeiro,adjetivo,"['la', 'dei', 'ro']",-2,"['la', 'dˈej', 'ɾʊ']",-2
ladinice,nome feminino,"['la', 'di', 'ni', 'ce']",-2,"['la', 'dʒĩ', 'nˈi', 'sɪ']",-2
ladino,adjetivo,"['la', 'di', 'no']",-2,"['la', 'dʒˈĩ', 'nʊ']",-2
ladino,nome masculino,"['la', 'di', 'no']",-2,"['la', 'dʒˈĩ', 'nʊ']",-2
lado,nome masculino,"['la', 'do']",-2,"['lˈa', 'dʊ']",-2
ladra,nome feminino,"['la', 'dra']",-2,"['lˈa', 'dɾɐ']",-2
ladrão,adjetivo,"['la', 'drão']",-1,"['la', 'dɾˈɐ̃w']",-1
ladrão,nome masculino,"['la', 'drão']",-1,"['la', 'dɾˈɐ̃w']",-1
ladrar,verbo,"['la', 'drar']",-1,"['la', 'dɾˈa']",-1
ladrilhado,adjetivo,"['la', 'dri', 'lha', 'do']",-2,"['la', 'dɾi', 'ʎˈa', 'dʊ']",-2
ladrilhador,adjetivo,"['la', 'dri', 'lha', 'dor']",-1,"['la', 'dɾi', 'ʎa', 'dˈo']",-1
ladrilhador,nome masculino,"['la', 'dri', 'lha', 'dor']",-1,"['la', 'dɾi', 'ʎa', 'dˈo']",-1
ladrilhar,verbo,"['la', 'dri', 'lhar']",-1,"['la', 'dɾi', 'ʎˈa']",-1
ladrilho,nome masculino,"['la', 'dri', 'lho']",-2,"['la', 'dɾˈi', 'ʎʊ']",-2
ladro,adjetivo,"['la', 'dro']",-2,"['lˈa', 'dɾʊ']",-2
ladro,nome masculino,"['la', 'dro']",-2,"['lˈa', 'dɾʊ']",-2
ladroagem,nome masculino,"['la', 'dro', 'a', 'gem']",-2,"['la', 'dɾo', 'ˈa', 'ʒẽj']",-2
ladroeira,nome feminino,"['la', 'dro', 'ei', 'ra']",-2,"['la', 'dɾo', 'ˈej', 'ɾɐ']",-2
ladroeirar,verbo,"['la', 'dro', 'ei', 'rar']",-1,"['la', 'dɾo', 'ej', 'ɾˈa']",-1
ladrona,nome feminino,"['la', 'dro', 'na']",-2,"['la', 'dɾˈõ', 'nɐ']",-2
laga,nome feminino,"['la', 'ga']",-2,"['lˈa', 'gɐ']",-2
lagar,nome masculino,"['la', 'gar']",-1,"['la', 'gˈa']",-1
lagarada,nome feminino,"['la', 'ga', 'ra', 'da']",-2,"['la', 'ga', 'ɾˈa', 'dɐ']",-2
lagareiro,nome masculino,"['la', 'ga', 'rei', 'ro']",-2,"['la', 'ga', 'ɾˈej', 'ɾʊ']",-2
lagareiro,adjetivo,"['la', 'ga', 'rei', 'ro']",-2,"['la', 'ga', 'ɾˈej', 'ɾʊ']",-2
lagarinho,nome masculino,"['la', 'ga', 'ri', 'nho']",-2,"['la', 'ga', 'ɾˈĩ', 'ɲʊ']",-2
lagarta,nome feminino,"['la', 'gar', 'ta']",-2,"['la', 'gˈah', 'tɐ']",-2
lagarteiro,nome masculino,"['la', 'gar', 'tei', 'ro']",-2,"['la', 'gah', 'tˈej', 'ɾʊ']",-2
lagartixa,nome feminino,"['la', 'gar', 'ti', 'xa']",-2,"['la', 'gah', 'tʃˈi', 'ʃɐ']",-2
lagarto,nome masculino,"['la', 'gar', 'to']",-2,"['la', 'gˈah', 'tʊ']",-2
lago,nome masculino,"['la', 'go']",-2,"['lˈa', 'gʊ']",-2
lagoa,nome feminino,"['la', 'go', 'a']",-2,"['la', 'gˈo', 'ɐ']",-2
lagoense,nome masculino,"['la', 'go', 'en', 'se']",-2,"['la', 'go', 'ˈẽ', 'sɪ']",-2
lagoense,adjetivo,"['la', 'go', 'en', 'se']",-2,"['la', 'go', 'ˈẽ', 'sɪ']",-2
lagosta,nome feminino,"['la', 'gos', 'ta']",-2,"['la', 'gˈoʃ', 'tɐ']",-2
lagosteiro,nome masculino,"['la', 'gos', 'tei', 'ro']",-2,"['la', 'goʃ', 'tˈej', 'ɾʊ']",-2
lagosteiro,adjetivo,"['la', 'gos', 'tei', 'ro']",-2,"['la', 'goʃ', 'tˈej', 'ɾʊ']",-2
lagostim,nome masculino,"['la', 'gos', 'tim']",-1,"['la', 'goʃ', 'tʃˈĩ']",-1
lágrima,nome feminino,"['lá', 'gri', 'ma']",-3,"['lˈa', 'gɾĩ', 'mɐ']",-3
lagrimar,verbo,"['la', 'gri', 'mar']",-1,"['la', 'gɾĩ', 'mˈa']",-1
laguna,nome feminino,"['la', 'gu', 'na']",-2,"['la', 'gˈũ', 'nɐ']",-2
lagunar,adjetivo,"['la', 'gu', 'nar']",-1,"['la', 'gũ', 'nˈa']",-1
lai,nome masculino,['lai'],-1,['lˈaj'],-1
laia,nome feminino,"['lai', 'a']",-2,"['lˈaj', 'ɐ']",-2
laicado,nome masculino,"['lai', 'ca', 'do']",-2,"['laj', 'kˈa', 'dʊ']",-2
laical,adjetivo,"['lai', 'cal']",-1,"['laj', 'kˈaw']",-1
laicidade,nome feminino,"['lai', 'ci', 'da', 'de']",-2,"['laj', 'si', 'dˈa', 'dʒɪ']",-2
laicismo,nome masculino,"['lai', 'cis', 'mo']",-2,"['laj', 'sˈiʒ', 'mʊ']",-2
laicização,nome feminino,"['lai', 'ci', 'za', 'ção']",-1,"['laj', 'si', 'za', 'sˈɐ̃w']",-1
laicizar,verbo,"['lai', 'ci', 'zar']",-1,"['laj', 'si', 'zˈa']",-1
laico,adjetivo,"['lai', 'co']",-2,"['lˈaj', 'kʊ']",-2
laico,nome masculino,"['lai', 'co']",-2,"['lˈaj', 'kʊ']",-2
laivar,verbo,"['lai', 'var']",-1,"['laj', 'vˈa']",-1
laivo,nome masculino,"['lai', 'vo']",-2,"['lˈaj', 'vʊ']",-2
laja,nome feminino,"['la', 'ja']",-2,"['lˈa', 'ʒɐ']",-2
laja,adjetivo,"['la', 'ja']",-2,"['lˈa', 'ʒɐ']",-2
lajar,verbo,"['la', 'jar']",-1,"['la', 'ʒˈa']",-1
laje,nome feminino,"['la', 'je']",-2,"['lˈa', 'ʒɪ']",-2
lajeado,nome masculino,"['la', 'je', 'a', 'do']",-2,"['la', 'ʒi', 'ˈa', 'dʊ']",-2
lajeado,adjetivo,"['la', 'je', 'a', 'do']",-2,"['la', 'ʒi', 'ˈa', 'dʊ']",-2
lajear,verbo,"['la', 'je', 'ar']",-1,"['la', 'ʒi', 'ˈa']",-1
lajedo,nome masculino,"['la', 'je', 'do']",-2,"['la', 'ʒˈe', 'dʊ']",-2
lajense,nome masculino,"['la', 'jen', 'se']",-2,"['la', 'ʒˈẽ', 'sɪ']",-2
lajense,adjetivo,"['la', 'jen', 'se']",-2,"['la', 'ʒˈẽ', 'sɪ']",-2
lajeoso,adjetivo,"['la', 'je', 'o', 'so']",-2,"['la', 'ʒjˈo', 'zʊ']",-2
lala,nome feminino,"['la', 'la']",-2,"['lˈa', 'lɐ']",-2
lalar,verbo,"['la', 'lar']",-1,"['la', 'lˈa']",-1
lama,nome masculino,"['la', 'ma']",-2,"['lˈɐ̃', 'mɐ']",-2
lama,nome feminino,"['la', 'ma']",-2,"['lˈɐ̃', 'mɐ']",-2
lamaçal,nome masculino,"['la', 'ma', 'çal']",-1,"['lã', 'ma', 'sˈaw']",-1
lamaceiro,nome masculino,"['la', 'ma', 'cei', 'ro']",-2,"['lã', 'ma', 'sˈej', 'ɾʊ']",-2
lamacento,adjetivo,"['la', 'ma', 'cen', 'to']",-2,"['lã', 'ma', 'sˈẽ', 'tʊ']",-2
lamaísta,nome masculino,"['la', 'ma', 'ís', 'ta']",-2,"['lã', 'ma', 'ˈiʃ', 'tɐ']",-2
lamarão,nome masculino,"['la', 'ma', 'rão']",-1,"['lã', 'ma', 'ɾˈɐ̃w']",-1
lamaroso,adjetivo,"['la', 'ma', 'ro', 'so']",-2,"['lã', 'ma', 'ɾˈo', 'zʊ']",-2
lambada,nome feminino,"['lam', 'ba', 'da']",-2,"['lɐ̃', 'bˈa', 'dɐ']",-2
lambão,adjetivo,"['lam', 'bão']",-1,"['lɐ̃', 'bˈɐ̃w']",-1
lambão,nome masculino,"['lam', 'bão']",-1,"['lɐ̃', 'bˈɐ̃w']",-1
lambda,nome masculino,"['lamb', 'da']",-2,"['lˈɐ̃mb', 'dɐ']",-2
lambe-botas,nome masculino,"['lam', 'be', 'bo', 'tas']",-2,"['lˌɐ̃', 'bi', 'bˈɔ', 'tɐʃ']",-2
lambeiro,adjetivo,"['lam', 'bei', 'ro']",-2,"['lɐ̃', 'bˈej', 'ɾʊ']",-2
lambeiro,nome masculino,"['lam', 'bei', 'ro']",-2,"['lɐ̃', 'bˈej', 'ɾʊ']",-2
lamber,verbo,"['lam', 'ber']",-1,"['lɐ̃', 'bˈe']",-1
lambert,nome masculino,"['lam', 'bert']",-1,[''],0
lambida,nome feminino,"['lam', 'bi', 'da']",-2,"['lɐ̃', 'bˈi', 'dɐ']",-2
lambidela,nome feminino,"['lam', 'bi', 'de', 'la']",-2,"['lɐ̃', 'bi', 'dˈɛ', 'lɐ']",-2
lambido,adjetivo,"['lam', 'bi', 'do']",-2,"['lɐ̃', 'bˈi', 'dʊ']",-2
lambreta,nome feminino,"['lam', 'bre', 'ta']",-2,"['lɐ̃', 'bɾˈe', 'tɐ']",-2
lambri,nome masculino,"['lam', 'bri']",-1,"['lɐ̃', 'bɾˈi']",-1
lambril,nome masculino,"['lam', 'bril']",-1,"['lɐ̃', 'bɾˈiw']",-1
lambrim,nome masculino,"['lam', 'brim']",-1,"['lɐ̃', 'bɾˈĩ']",-1
lambuzado,adjetivo,"['lam', 'bu', 'za', 'do']",-2,"['lɐ̃', 'bu', 'zˈa', 'dʊ']",-2
lambuzar,verbo,"['lam', 'bu', 'zar']",-1,"['lɐ̃', 'bu', 'zˈa']",-1
lamecense,nome masculino,"['la', 'me', 'cen', 'se']",-2,"['lã', 'me', 'sˈẽ', 'sɪ']",-2
lamecense,adjetivo,"['la', 'me', 'cen', 'se']",-2,"['lã', 'me', 'sˈẽ', 'sɪ']",-2
lamecha,adjetivo,"['la', 'me', 'cha']",-2,"['lã', 'mˈɛ', 'ʃɐ']",-2
lamecha,nome masculino,"['la', 'me', 'cha']",-2,"['lã', 'mˈɛ', 'ʃɐ']",-2
lamechar,verbo,"['la', 'me', 'char']",-1,"['lã', 'me', 'ʃˈa']",-1
lamechice,nome feminino,"['la', 'me', 'chi', 'ce']",-2,"['lã', 'me', 'ʃˈi', 'sɪ']",-2
lamego,nome masculino,"['la', 'me', 'go']",-2,"['lã', 'mˈe', 'gʊ']",-2
lameira,nome feminino,"['la', 'mei', 'ra']",-2,"['lã', 'mˈej', 'ɾɐ']",-2
lameirão,nome masculino,"['la', 'mei', 'rão']",-1,"['lã', 'mej', 'ɾˈɐ̃w']",-1
lameirinha,nome feminino,"['la', 'mei', 'ri', 'nha']",-2,"['lã', 'mej', 'ɾˈĩ', 'ɲɐ']",-2
lameiro,nome masculino,"['la', 'mei', 'ro']",-2,"['lã', 'mˈej', 'ɾʊ']",-2
lamela,nome feminino,"['la', 'me', 'la']",-2,"['lã', 'mˈɛ', 'lɐ']",-2
lamelar,verbo,"['la', 'me', 'lar']",-1,"['lã', 'me', 'lˈa']",-1
lamelibrânquio,nome masculino,"['la', 'me', 'li', 'brân', 'qui', 'o']",-3,"['lã', 'me', 'li', 'bɾˈɐ̃', 'kjʊ']",-2
lamelibrânquio,adjetivo,"['la', 'me', 'li', 'brân', 'qui', 'o']",-3,"['lã', 'me', 'li', 'bɾˈɐ̃', 'kjʊ']",-2
lamentação,nome feminino,"['la', 'men', 'ta', 'ção']",-1,"['lã', 'mẽ', 'ta', 'sˈɐ̃w']",-1
lamentado,adjetivo,"['la', 'men', 'ta', 'do']",-2,"['lã', 'mẽ', 'tˈa', 'dʊ']",-2
lamentar,verbo,"['la', 'men', 'tar']",-1,"['lã', 'mẽ', 'tˈa']",-1
lamentável,adjetivo,"['la', 'men', 'tá', 'vel']",-2,"['lã', 'mẽ', 'tˈa', 'vew']",-2
lamentavelmente,advérbio,"['la', 'men', 'ta', 'vel', 'men', 'te']",-2,"['lã', 'mẽ', 'ta', 'vew', 'mˈẽ', 'tʃɪ']",-2
lamento,nome masculino,"['la', 'men', 'to']",-2,"['lã', 'mˈẽ', 'tʊ']",-2
lamentoso,adjetivo,"['la', 'men', 'to', 'so']",-2,"['lã', 'mẽ', 'tˈo', 'zʊ']",-2
lâmia,nome feminino,"['lâ', 'mi', 'a']",-3,"['lˈɐ̃', 'mjɐ']",-2
lâmina,nome feminino,"['lâ', 'mi', 'na']",-3,"['lˈɐ̃', 'mĩ', 'nɐ']",-3
laminação,nome feminino,"['la', 'mi', 'na', 'ção']",-1,"['lã', 'mĩ', 'na', 'sˈɐ̃w']",-1
laminado,adjetivo,"['la', 'mi', 'na', 'do']",-2,"['lã', 'mĩ', 'nˈa', 'dʊ']",-2
laminado,nome masculino,"['la', 'mi', 'na', 'do']",-2,"['lã', 'mĩ', 'nˈa', 'dʊ']",-2
laminador,nome masculino,"['la', 'mi', 'na', 'dor']",-1,"['lã', 'mĩ', 'na', 'dˈo']",-1
laminagem,nome feminino,"['la', 'mi', 'na', 'gem']",-2,"['lã', 'mĩ', 'nˈa', 'ʒẽj']",-2
laminar,verbo,"['la', 'mi', 'nar']",-1,"['lã', 'mĩ', 'nˈa']",-1
laminar,adjetivo,"['la', 'mi', 'nar']",-1,"['lã', 'mĩ', 'nˈa']",-1
laminária,nome feminino,"['la', 'mi', 'ná', 'ri', 'a']",-3,"['lã', 'mĩ', 'nˈa', 'ɾjɐ']",-2
lamiré,nome masculino,"['la', 'mi', 'ré']",-1,"['lã', 'mi', 'ɾˈɛ']",-1
lamoso,adjetivo,"['la', 'mo', 'so']",-2,"['lã', 'mˈo', 'zʊ']",-2
lampa,nome feminino,"['lam', 'pa']",-2,"['lˈɐ̃', 'pɐ']",-2
lâmpada,nome feminino,"['lâm', 'pa', 'da']",-3,"['lˈɐ̃', 'pa', 'dɐ']",-3
lampadário,nome masculino,"['lam', 'pa', 'dá', 'ri', 'o']",-3,"['lɐ̃', 'pa', 'dˈa', 'ɾjʊ']",-2
lamparina,nome feminino,"['lam', 'pa', 'ri', 'na']",-2,"['lɐ̃', 'pa', 'ɾˈĩ', 'nɐ']",-2
lampeiro,adjetivo,"['lam', 'pei', 'ro']",-2,"['lɐ̃', 'pˈej', 'ɾʊ']",-2
lampejar,verbo,"['lam', 'pe', 'jar']",-1,"['lɐ̃', 'pe', 'ʒˈa']",-1
lampejo,nome masculino,"['lam', 'pe', 'jo']",-2,"['lɐ̃', 'pˈe', 'ʒʊ']",-2
lampião,nome masculino,"['lam', 'pi', 'ão']",-1,"['lɐ̃', 'pi', 'ˈɐ̃w']",-1
lampo,adjetivo,"['lam', 'po']",-2,"['lˈɐ̃', 'pʊ']",-2
lampo,nome masculino,"['lam', 'po']",-2,"['lˈɐ̃', 'pʊ']",-2
lamprear,verbo,"['lam', 'pre', 'ar']",-1,"['lɐ̃', 'pɾi', 'ˈa']",-1
lampreia,nome feminino,"['lam', 'prei', 'a']",-2,"['lɐ̃', 'pɾˈej', 'ɐ']",-2
lamúria,nome feminino,"['la', 'mú', 'ri', 'a']",-3,"['lã', 'mˈu', 'ɾjɐ']",-2
lamuriante,adjetivo,"['la', 'mu', 'ri', 'an', 'te']",-2,"['lã', 'mu', 'ɾi', 'ˈɐ̃', 'tʃɪ']",-2
lamuriar,verbo,"['la', 'mu', 'ri', 'ar']",-1,"['lã', 'mu', 'ɾi', 'ˈa']",-1
lamuriento,adjetivo,"['la', 'mu', 'ri', 'en', 'to']",-2,"['lã', 'mu', 'ɾi', 'ˈẽ', 'tʊ']",-2
lança,nome feminino,"['lan', 'ça']",-2,"['lˈɐ̃', 'sɐ']",-2
lança-chamas,nome masculino,"['lan', 'ça', 'cha', 'mas']",-2,"['lˌɐ̃', 'sɐ', 'ʃˈɐ̃', 'mɐʃ']",-2
lança-foguetes,nome masculino,"['lan', 'ça', 'fo', 'gue', 'tes']",-2,"['lˌɐ̃', 'sɐ', 'fo', 'gˈe', 'tʃɪʃ']",-2
lança-granadas,nome masculino,"['lan', 'ça', 'gra', 'na', 'das']",-2,"['lˌɐ̃', 'sɐ', 'gɾã', 'nˈa', 'dɐʃ']",-2
lança-mísseis,nome masculino,"['lan', 'ça', 'mís', 'seis']",-2,"['lˌɐ̃', 'sɐ', 'mˈi', 'sejʃ']",-2
lança-torpedos,nome masculino,"['lan', 'ça', 'tor', 'pe', 'dos']",-2,"['lˌɐ̃', 'sɐ', 'toh', 'pˈe', 'dʊ']",-2
lançada,nome feminino,"['lan', 'ça', 'da']",-2,"['lɐ̃', 'sˈa', 'dɐ']",-2
lançadeira,nome feminino,"['lan', 'ça', 'dei', 'ra']",-2,"['lɐ̃', 'sa', 'dˈej', 'ɾɐ']",-2
lançado,nome masculino,"['lan', 'ça', 'do']",-2,"['lɐ̃', 'sˈa', 'dʊ']",-2
lançado,adjetivo,"['lan', 'ça', 'do']",-2,"['lɐ̃', 'sˈa', 'dʊ']",-2
lançador,nome masculino,"['lan', 'ça', 'dor']",-1,"['lɐ̃', 'sa', 'dˈo']",-1
lançador,adjetivo,"['lan', 'ça', 'dor']",-1,"['lɐ̃', 'sa', 'dˈo']",-1
lançadora,nome feminino,"['lan', 'ça', 'do', 'ra']",-2,"['lɐ̃', 'sa', 'dˈo', 'ɾɐ']",-2
lançamento,nome masculino,"['lan', 'ça', 'men', 'to']",-2,"['lɐ̃', 'sã', 'mˈẽ', 'tʊ']",-2
lançar,verbo,"['lan', 'çar']",-1,"['lɐ̃', 'sˈa']",-1
lance,nome masculino,"['lan', 'ce']",-2,"['lˈɐ̃', 'sɪ']",-2
lancear,verbo,"['lan', 'ce', 'ar']",-1,"['lɐ̃', 'si', 'ˈa']",-1
lanceiro,nome masculino,"['lan', 'cei', 'ro']",-2,"['lɐ̃', 'sˈej', 'ɾʊ']",-2
lanceiros,nome masculino,"['lan', 'cei', 'ros']",-2,"['lɐ̃', 'sˈej', 'ɾʊʃ']",-2
lanceolado,adjetivo,"['lan', 'ce', 'o', 'la', 'do']",-2,"['lɐ̃', 'sjo', 'lˈa', 'dʊ']",-2
lancetar,verbo,"['lan', 'ce', 'tar']",-1,"['lɐ̃', 'se', 'tˈa']",-1
lancha,nome feminino,"['lan', 'cha']",-2,"['lˈɐ̃', 'ʃɐ']",-2
lanchar,verbo,"['lan', 'char']",-1,"['lɐ̃', 'ʃˈa']",-1
lanche,nome masculino,"['lan', 'che']",-2,"['lˈɐ̃', 'ʃɪ']",-2
lancheira,nome feminino,"['lan', 'chei', 'ra']",-2,"['lɐ̃', 'ʃˈej', 'ɾɐ']",-2
lancil,nome masculino,"['lan', 'cil']",-1,"['lɐ̃', 'sˈiw']",-1
lancinante,adjetivo,"['lan', 'ci', 'nan', 'te']",-2,"['lɐ̃', 'sĩ', 'nˈɐ̃', 'tʃɪ']",-2
lanço,nome masculino,"['lan', 'ço']",-2,"['lˈɐ̃', 'sʊ']",-2
landa,nome feminino,"['lan', 'da']",-2,"['lˈɐ̃', 'dɐ']",-2
landau,nome masculino,"['lan', 'dau']",-1,"['lɐ̃', 'dˈaw']",-1
lande,nome feminino,"['lan', 'de']",-2,"['lˈɐ̃', 'dʒɪ']",-2
landeira,nome feminino,"['lan', 'dei', 'ra']",-2,"['lɐ̃', 'dˈej', 'ɾɐ']",-2
landeiro,adjetivo,"['lan', 'dei', 'ro']",-2,"['lɐ̃', 'dˈej', 'ɾʊ']",-2
landim,nome masculino,"['lan', 'dim']",-1,"['lɐ̃', 'dʒˈĩ']",-1
landim,adjetivo,"['lan', 'dim']",-1,"['lɐ̃', 'dʒˈĩ']",-1
landim,nome feminino,"['lan', 'dim']",-1,"['lɐ̃', 'dʒˈĩ']",-1
laneiro,nome masculino,"['la', 'nei', 'ro']",-2,"['lã', 'nˈej', 'ɾʊ']",-2
langor,nome masculino,"['lan', 'gor']",-1,"['lɐ̃', 'gˈo']",-1
langoroso,adjetivo,"['lan', 'go', 'ro', 'so']",-2,"['lɐ̃', 'go', 'ɾˈo', 'zʊ']",-2
langueirão,nome masculino,"['lan', 'guei', 'rão']",-1,"['lɐ̃', 'gej', 'ɾˈɐ̃w']",-1
languidamente,advérbio,"['lan', 'gui', 'da', 'men', 'te']",-2,"['lɐ̃', 'gi', 'dã', 'mˈẽ', 'tʃɪ']",-2
languidez,nome feminino,"['lan', 'gui', 'dez']",-1,"['lɐ̃', 'gi', 'dˈeʃ']",-1
lânguido,adjetivo,"['lân', 'gui', 'do']",-3,"['lˈɐ̃', 'gi', 'dʊ']",-3
languir,verbo,"['lan', 'guir']",-1,"['lɐ̃', 'gˈi']",-1
lanha,nome feminino,"['la', 'nha']",-2,"['lˈɐ̃', 'ɲɐ']",-2
lanhar,verbo,"['la', 'nhar']",-1,"['lã', 'ɲˈa']",-1
lanho,nome masculino,"['la', 'nho']",-2,"['lˈɐ̃', 'ɲʊ']",-2
lanifício,nome masculino,"['la', 'ni', 'fí', 'ci', 'o']",-3,"['lã', 'ni', 'fˈi', 'sjʊ']",-2
lanígero,adjetivo,"['la', 'ní', 'ge', 'ro']",-3,"['lã', 'nˈi', 'ʒe', 'ɾʊ']",-3
lantana,nome feminino,"['lan', 'ta', 'na']",-2,"['lɐ̃', 'tˈɐ̃', 'nɐ']",-2
lantejoula,nome feminino,"['lan', 'te', 'jou', 'la']",-2,"['lɐ̃', 'te', 'ʒˈo', 'lɐ']",-2
lantejoular,verbo,"['lan', 'te', 'jou', 'lar']",-1,"['lɐ̃', 'te', 'ʒo', 'lˈa']",-1
lanterna,nome feminino,"['lan', 'ter', 'na']",-2,"['lɐ̃', 'tˈɛɦ', 'nɐ']",-2
lanternim,nome masculino,"['lan', 'ter', 'nim']",-1,"['lɐ̃', 'teɦ', 'nˈĩ']",-1
lanudo,adjetivo,"['la', 'nu', 'do']",-2,"['lã', 'nˈu', 'dʊ']",-2
lao,nome masculino,['lao'],-1,['lˈaw'],-1
laociano,adjetivo,"['lao', 'ci', 'a', 'no']",-2,"['la', 'o', 'si', 'ˈɐ̃', 'nʊ']",-2
laociano,nome masculino,"['lao', 'ci', 'a', 'no']",-2,"['la', 'o', 'si', 'ˈɐ̃', 'nʊ']",-2
laosiano,nome masculino,"['lao', 'si', 'a', 'no']",-2,"['law', 'zi', 'ˈɐ̃', 'nʊ']",-2
laosiano,adjetivo,"['lao', 'si', 'a', 'no']",-2,"['law', 'zi', 'ˈɐ̃', 'nʊ']",-2
lapa,nome feminino,"['la', 'pa']",-2,"['lˈa', 'pɐ']",-2
lapão,nome masculino,"['la', 'pão']",-1,"['la', 'pˈɐ̃w']",-1
lapão,adjetivo,"['la', 'pão']",-1,"['la', 'pˈɐ̃w']",-1
láparo,nome masculino,"['lá', 'pa', 'ro']",-3,"['lˈa', 'pa', 'ɾʊ']",-3
laparoscopia,nome feminino,"['la', 'pa', 'ros', 'co', 'pi', 'a']",-2,"['la', 'pa', 'ɾoʃ', 'ko', 'pˈi', 'ɐ']",-2
laparoscópico,adjetivo,"['la', 'pa', 'ros', 'có', 'pi', 'co']",-3,"['la', 'pa', 'ɾoʃ', 'kˈɔ', 'pi', 'kʊ']",-3
laparoto,nome masculino,"['la', 'pa', 'ro', 'to']",-2,"['la', 'pa', 'ɾˈo', 'tʊ']",-2
laparoto,adjetivo,"['la', 'pa', 'ro', 'to']",-2,"['la', 'pa', 'ɾˈo', 'tʊ']",-2
lapela,nome feminino,"['la', 'pe', 'la']",-2,"['la', 'pˈɛ', 'lɐ']",-2
lápida,nome feminino,"['lá', 'pi', 'da']",-3,"['lˈa', 'pi', 'dɐ']",-3
lapidação,nome feminino,"['la', 'pi', 'da', 'ção']",-1,"['la', 'pi', 'da', 'sˈɐ̃w']",-1
lapidado,adjetivo,"['la', 'pi', 'da', 'do']",-2,"['la', 'pi', 'dˈa', 'dʊ']",-2
lapidado,nome masculino,"['la', 'pi', 'da', 'do']",-2,"['la', 'pi', 'dˈa', 'dʊ']",-2
